|Pruitt| |PERSON| |0.421903520822525| |https://en.wikipedia.org/wiki/Scott_Pruitt| |/m/0gbqfm|
|Pruitts Tulsa| |PERSON| |0.20903059840202332| |-| |-|
|story| |OTHER| |0.08393742144107819| |-| |-|
|Albert Kelly| |PERSON| |0.02075124718248844| |-| |-|
|Kenneth Wagner| |PERSON| |0.020340871065855026| |-| |-|
|Marsha Lindsey| |PERSON| |0.012837106361985207| |-| |-|
|Lobbyists| |PERSON| |0.01041380874812603| |-| |-|
|Oklahoma City| |LOCATION| |0.009250449016690254| |https://en.wikipedia.org/wiki/Oklahoma| |/m/05mph|
|house| |LOCATION| |0.008377596735954285| |-| |-|
|E.P.A.| |ORGANIZATION| |0.007429755758494139| |https://en.wikipedia.org/wiki/United_States_Environmental_Protection_Agency| |/m/0g0lh|
|David Walters| |PERSON| |0.006898348219692707| |https://en.wikipedia.org/wiki/David_Walters| |/m/0238kj|
|SBC Oklahoma| |ORGANIZATION| |0.005299039650708437| |-| |-|
|AT&T| |ORGANIZATION| |0.00454283133149147| |https://en.wikipedia.org/wiki/AT&T| |/m/08z129|
|Jon Jiles| |PERSON| |0.004432156682014465| |-| |/g/11g9qw7rxd|
|bank| |ORGANIZATION| |0.004414581693708897| |-| |-|
|many| |PERSON| |0.00419069966301322| |-| |-|
|deregulation bill| |WORK_OF_ART| |0.0033650787081569433| |-| |-|
|SpiritBank| |OTHER| |0.0030544402543455362| |-| |/g/11b7ck89s2|
|The New York Times| |ORGANIZATION| |0.0029322688933461905| |https://en.wikipedia.org/wiki/The_New_York_Times_Company| |/m/07l1c|
|shell company| |ORGANIZATION| |0.002298644743859768| |-| |-|
|one| |OTHER| |0.0022030018735677004| |-| |-|
|house| |LOCATION| |0.0021631871350109577| |-| |-|
|home| |LOCATION| |0.0019404739141464233| |-| |-|
|employees| |PERSON| |0.0019280517008155584| |-| |-|
|lobbyists| |PERSON| |0.001924005919136107| |-| |-|
|home| |LOCATION| |0.0019076773896813393| |-| |-|
|lobbyist| |PERSON| |0.0019049164839088917| |-| |-|
|deal| |OTHER| |0.0018423047149553895| |-| |-|
|people| |PERSON| |0.0018138617742806673| |-| |-|
|place| |LOCATION| |0.001790001755580306| |-| |-|
|bank| |ORGANIZATION| |0.0016996089834719896| |-| |-|
|real estate records| |OTHER| |0.0016138728242367506| |-| |-|
|discount| |OTHER| |0.0016138728242367506| |-| |-|
|competitor| |PERSON| |0.0016125744441524148| |-| |-|
|mortgage| |OTHER| |0.0015547259245067835| |-| |-|
|eye| |OTHER| |0.0015466265613213181| |-| |-|
|Photo| |WORK_OF_ART| |0.0015309522859752178| |-| |-|
|Credit| |OTHER| |0.0015242502558976412| |-| |-|
|real estate investment| |OTHER| |0.0015127983642742038| |-| |-|
|purchase| |EVENT| |0.001498654019087553| |-| |-|
|career employees| |PERSON| |0.0014887016732245684| |-| |-|
|investigation| |OTHER| |0.0014353470178321004| |-| |-|
|career| |OTHER| |0.0014314122963696718| |-| |-|
|business partner| |PERSON| |0.001421099528670311| |-| |-|
|employer| |PERSON| |0.0014175956603139639| |-| |-|
|records| |OTHER| |0.0013703865697607398| |-| |-|
|energy lobbyist| |PERSON| |0.0013368852669373155| |-| |-|
|banking violation| |OTHER| |0.0013138058129698038| |-| |-|
|aides| |OTHER| |0.0013138058129698038| |-| |-|
|program| |OTHER| |0.0013138058129698038| |-| |-|
|issues| |OTHER| |0.0013091641012579203| |-| |-|
|associate| |PERSON| |0.001296167611144483| |-| |-|
|finance industry| |OTHER| |0.0011539829429239035| |-| |-|
|ethics lapses| |OTHER| |0.0011499052634462714| |-| |-|
|spending| |OTHER| |0.0011499052634462714| |-| |-|
|allegations| |OTHER| |0.0011499052634462714| |-| |-|
|examination| |EVENT| |0.0011467522708699107| |-| |-|
|pitfalls| |OTHER| |0.0011467522708699107| |-| |-|
|interactions| |OTHER| |0.001143862958997488| |-| |-|
|ran| |OTHER| |0.0011384880635887384| |-| |-|
|shortfall| |OTHER| |0.0011356803588569164| |-| |-|
|echoes| |OTHER| |0.0011327279498800635| |-| |-|
|instances| |OTHER| |0.0010912430007010698| |-| |-|
|Wagners| |PERSON| |0.0010463560465723276| |-| |-|
|Brett Deering| |PERSON| |0.0010140370577573776| |-| |/g/11g6vm2jlj|
|Kellys| |PERSON| |0.00100702082272619| |-| |-|
|Boy Scout| |PERSON| |0.0009717397624626756| |-| |-|
|SBC Bricktown Ballpark| |LOCATION| |0.0009110513492487371| |https://en.wikipedia.org/wiki/Chickasaw_Bricktown_Ballpark| |/m/05w42b|
|competitor| |PERSON| |0.0008703010971657932| |-| |-|
|company| |ORGANIZATION| |0.0008658908191137016| |-| |-|
|shell company| |ORGANIZATION| |0.0008651014068163931| |-| |-|
|company| |ORGANIZATION| |0.0008636807324364781| |-| |-|
|shell companies| |ORGANIZATION| |0.00084267946658656| |-| |-|
|bottom line| |OTHER| |0.0008334146114066243| |-| |-|
|Mr.| |PERSON| |0.000800365989562124| |-| |-|
|Capitol| |LOCATION| |0.0007793353288434446| |-| |-|
|steps| |OTHER| |0.0007629441097378731| |-| |-|
